nv;Datetime;evcs_Q;evcs_P;evcs_Ep;evcs_Eq
14620;2024-06-01 07:15:00;0;0;0;0
14621;2024-06-01 07:30:00;0;0;0;0
14622;2024-06-01 07:45:00;0;0;0;0
14623;2024-06-01 08:00:00;0;0;0;0
14624;2024-06-01 08:15:00;0;0;0;0
14625;2024-06-01 08:30:00;0;0;0;0
14626;2024-06-01 08:45:00;0;0;0;0
14627;2024-06-01 09:00:00;0;0;0;0
14628;2024-06-01 09:15:00;0;0;0;0
14629;2024-06-01 09:30:00;0;0;0;0
14630;2024-06-01 09:45:00;0;0;0;0
14631;2024-06-01 10:00:00;0;0;0;0
14632;2024-06-01 10:15:00;0;0;0;0
14633;2024-06-01 10:30:00;0;0;0;0
14634;2024-06-01 10:45:00;0;0;0;0
14635;2024-06-01 11:00:00;0;0;0;0
14636;2024-06-01 11:15:00;0;0;0;0
14637;2024-06-01 11:30:00;0;0;0;0
14638;2024-06-01 11:45:00;0;0;0;0
14639;2024-06-01 12:00:00;0;0;0;0
14640;2024-06-01 12:15:00;0;0;0;0
14641;2024-06-01 12:30:00;0;0;0;0
14642;2024-06-01 12:45:00;0;0;0;0
14643;2024-06-01 13:00:00;0;0;0;0
14644;2024-06-01 13:15:00;0;0;0;0
14645;2024-06-01 13:30:00;0;0;0;0
14646;2024-06-01 13:45:00;0;0;0;0
14647;2024-06-01 14:00:00;0;0;0;0
14648;2024-06-01 14:15:00;0;0;0;0
14649;2024-06-01 14:30:00;0;0;0;0
14650;2024-06-01 14:45:00;0;0;0;0
14651;2024-06-01 15:00:00;0;0;0;0
14652;2024-06-01 15:15:00;0;0;0;0
14653;2024-06-01 15:30:00;0;0;0;0
14654;2024-06-01 15:45:00;0;0;0;0
14655;2024-06-01 16:00:00;0;0;0;0
14656;2024-06-01 16:15:00;0;0;0;0
14657;2024-06-01 16:30:00;0;0;0;0
14658;2024-06-01 16:45:00;0;0;0;0
14659;2024-06-01 17:00:00;0;0;0;0
14660;2024-06-01 17:15:00;0;0;0;0
14661;2024-06-01 17:30:00;0;0;0;0
14662;2024-06-01 17:45:00;0;0;0;0
14663;2024-06-01 18:00:00;0;0;0;0
14664;2024-06-01 18:15:00;0;0;0;0
14665;2024-06-01 18:30:00;0;0;0;0
14666;2024-06-01 18:45:00;0;0;0;0
14667;2024-06-01 19:00:00;0;0;0;0
14668;2024-06-01 19:15:00;0;0;0;0
14669;2024-06-01 19:30:00;0;0;0;0
14670;2024-06-01 19:45:00;0;0;0;0
14671;2024-06-01 20:00:00;0;0;0;0
14672;2024-06-01 20:15:00;0;0;0;0
14673;2024-06-01 20:30:00;0;0;0;0
14674;2024-06-01 20:45:00;0;0;0;0
14675;2024-06-01 21:00:00;0;0;0;0
14676;2024-06-01 21:15:00;0;0;0;0
14677;2024-06-01 21:30:00;0;0;0;0
14678;2024-06-01 21:45:00;0;0;0;0
14679;2024-06-01 22:00:00;0;0;0;0
14680;2024-06-01 22:15:00;0;0;0;0
14681;2024-06-01 22:30:00;0;0;0;0
14682;2024-06-01 22:45:00;0;0;0;0
14683;2024-06-01 23:00:00;0;0;0;0
14684;2024-06-01 23:15:00;0;0;0;0
14685;2024-06-01 23:30:00;0;0;0;0
14686;2024-06-01 23:45:00;0;0;0;0
14687;2024-06-02 00:00:00;0;0;0;0
14688;2024-06-02 00:15:00;0;0;0;0
14689;2024-06-02 00:30:00;0;0;0;0
14690;2024-06-02 00:45:00;0;0;0;0
14691;2024-06-02 01:00:00;0;0;0;0
14692;2024-06-02 01:15:00;0;0;0;0
14693;2024-06-02 01:30:00;0;0;0;0
14694;2024-06-02 01:45:00;0;0;0;0
14695;2024-06-02 02:00:00;0;0;0;0
14696;2024-06-02 02:15:00;0;0;0;0
14697;2024-06-02 02:30:00;0;0;0;0
14698;2024-06-02 02:45:00;0;0;0;0
14699;2024-06-02 03:00:00;0;0;0;0
14700;2024-06-02 03:15:00;0;0;0;0
14701;2024-06-02 03:30:00;0;0;0;0
14702;2024-06-02 03:45:00;0;0;0;0
14703;2024-06-02 04:00:00;0;0;0;0
14704;2024-06-02 04:15:00;0;0;0;0
14705;2024-06-02 04:30:00;0;0;0;0
14706;2024-06-02 04:45:00;0;0;0;0
14707;2024-06-02 05:00:00;0;0;0;0
14708;2024-06-02 05:15:00;0;0;0;0
14709;2024-06-02 05:30:00;0;0;0;0
14710;2024-06-02 05:45:00;0;0;0;0
14711;2024-06-02 06:00:00;0;0;0;0
14712;2024-06-02 06:15:00;0;0;0;0
14713;2024-06-02 06:30:00;0;0;0;0
14714;2024-06-02 06:45:00;0;0;0;0
14715;2024-06-02 07:00:00;0;0;0;0
14716;2024-06-02 07:15:00;0;0;0;0
14717;2024-06-02 07:30:00;0;0;0;0
14718;2024-06-02 07:45:00;0;0;0;0
14719;2024-06-02 08:00:00;0;0;0;0
14720;2024-06-02 08:15:00;0;0;0;0
14721;2024-06-02 08:30:00;0;0;0;0
14722;2024-06-02 08:45:00;0;0;0;0
14723;2024-06-02 09:00:00;0;0;0;0
14724;2024-06-02 09:15:00;0;0;0;0
14725;2024-06-02 09:30:00;0;0;0;0
14726;2024-06-02 09:45:00;0;0;0;0
14727;2024-06-02 10:00:00;0;0;0;0
14728;2024-06-02 10:15:00;0;0;0;0
14729;2024-06-02 10:30:00;0;0;0;0
14730;2024-06-02 10:45:00;0;0;0;0
14731;2024-06-02 11:00:00;0;0;0;0
14732;2024-06-02 11:15:00;0;0;0;0
14733;2024-06-02 11:30:00;0;0;0;0
14734;2024-06-02 11:45:00;0;0;0;0
14735;2024-06-02 12:00:00;0;0;0;0
14736;2024-06-02 12:15:00;0;0;0;0
14737;2024-06-02 12:30:00;0;0;0;0
14738;2024-06-02 12:45:00;0;0;0;0
14739;2024-06-02 13:00:00;0;0;0;0
14740;2024-06-02 13:15:00;0;0;0;0
14741;2024-06-02 13:30:00;0;0;0;0
14742;2024-06-02 13:45:00;0;0;0;0
14743;2024-06-02 14:00:00;0;0;0;0
14744;2024-06-02 14:15:00;0;0;0;0
14745;2024-06-02 14:30:00;0;0;0;0
14746;2024-06-02 14:45:00;0;0;0;0
14747;2024-06-02 15:00:00;0;0;0;0
14748;2024-06-02 15:15:00;0;0;0;0
14749;2024-06-02 15:30:00;0;0;0;0
14750;2024-06-02 15:45:00;0;0;0;0
14751;2024-06-02 16:00:00;0;0;0;0
14752;2024-06-02 16:15:00;0;0;0;0
14753;2024-06-02 16:30:00;0;0;0;0
14754;2024-06-02 16:45:00;0;0;0;0
14755;2024-06-02 17:00:00;0;0;0;0
14756;2024-06-02 17:15:00;0;0;0;0
14757;2024-06-02 17:30:00;0;0;0;0
14758;2024-06-02 17:45:00;0;0;0;0
14759;2024-06-02 18:00:00;0;0;0;0
14760;2024-06-02 18:15:00;0;0;0;0
14761;2024-06-02 18:30:00;0;0;0;0
14762;2024-06-02 18:45:00;0;0;0;0
14763;2024-06-02 19:00:00;0;0;0;0
14764;2024-06-02 19:15:00;0;0;0;0
14765;2024-06-02 19:30:00;0;0;0;0
14766;2024-06-02 19:45:00;0;0;0;0
14767;2024-06-02 20:00:00;0;0;0;0
14768;2024-06-02 20:15:00;0;0;0;0
14769;2024-06-02 20:30:00;0;0;0;0
14770;2024-06-02 20:45:00;0;0;0;0
14771;2024-06-02 21:00:00;0;0;0;0
14772;2024-06-02 21:15:00;0;0;0;0
14773;2024-06-02 21:30:00;0;0;0;0
14774;2024-06-02 21:45:00;0;0;0;0
14775;2024-06-02 22:00:00;0;0;0;0
14776;2024-06-02 22:15:00;0;0;0;0
14777;2024-06-02 22:30:00;0;0;0;0
14778;2024-06-02 22:45:00;0;0;0;0
14779;2024-06-02 23:00:00;0;0;0;0
14780;2024-06-02 23:15:00;0;0;0;0
14781;2024-06-02 23:30:00;0;0;0;0
14782;2024-06-02 23:45:00;0;0;0;0
14783;2024-06-03 00:00:00;0;0;0;0
14784;2024-06-03 00:15:00;0;0;0;0
14785;2024-06-03 00:30:00;0;0;0;0
14786;2024-06-03 00:45:00;0;0;0;0
14787;2024-06-03 01:00:00;0;0;0;0
14788;2024-06-03 01:15:00;0;0;0;0
14789;2024-06-03 01:30:00;0;0;0;0
14790;2024-06-03 01:45:00;0;0;0;0
14791;2024-06-03 02:00:00;0;0;0;0
14792;2024-06-03 02:15:00;0;0;0;0
14793;2024-06-03 02:30:00;0;0;0;0
14794;2024-06-03 02:45:00;0;0;0;0
14795;2024-06-03 03:00:00;0;0;0;0
14796;2024-06-03 03:15:00;0;0;0;0
14797;2024-06-03 03:30:00;0;0;0;0
14798;2024-06-03 03:45:00;0;0;0;0
14799;2024-06-03 04:00:00;0;0;0;0
14800;2024-06-03 04:15:00;0;0;0;0
14801;2024-06-03 04:30:00;0;0;0;0
14802;2024-06-03 04:45:00;0;0;0;0
14803;2024-06-03 05:00:00;0;0;0;0
14804;2024-06-03 05:15:00;0;0;0;0
14805;2024-06-03 05:30:00;0;0;0;0
14806;2024-06-03 05:45:00;0;0;0;0
14807;2024-06-03 06:00:00;0;0;0;0
14808;2024-06-03 06:15:00;0;0;0;0
14809;2024-06-03 06:30:00;0;0;0;0
14810;2024-06-03 06:45:00;0;0;0;0
14811;2024-06-03 07:00:00;0;0;0;0
14812;2024-06-03 07:15:00;0;0;0;0
14813;2024-06-03 07:30:00;0;0;0;0
14814;2024-06-03 07:45:00;0;0;0;0
14815;2024-06-03 08:00:00;0;0;0;0
14816;2024-06-03 08:15:00;0;0;0;0
14817;2024-06-03 08:30:00;0;0;0;0
14818;2024-06-03 08:45:00;0;0;0;0
14819;2024-06-03 09:00:00;0;0;0;0
14820;2024-06-03 09:15:00;0;0;0;0
14821;2024-06-03 09:30:00;0;0;0;0
14822;2024-06-03 09:45:00;0;0;0;0
14823;2024-06-03 10:00:00;0;0;0;0
14824;2024-06-03 10:15:00;0;0;0;0
14825;2024-06-03 10:30:00;0;0;0;0
14826;2024-06-03 10:45:00;0;0;0;0
14827;2024-06-03 11:00:00;0;0;0;0
14828;2024-06-03 11:15:00;0;0;0;0
14829;2024-06-03 11:30:00;0;0;0;0
14830;2024-06-03 11:45:00;0;0;0;0
14831;2024-06-03 12:00:00;0;0;0;0
14832;2024-06-03 12:15:00;0;0;0;0
14833;2024-06-03 12:30:00;0;0;0;0
14834;2024-06-03 12:45:00;0;0;0;0
14835;2024-06-03 13:00:00;0;0;0;0
14836;2024-06-03 13:15:00;0;0;0;0
14837;2024-06-03 13:30:00;0;0;0;0
14838;2024-06-03 13:45:00;0;0;0;0
14839;2024-06-03 14:00:00;0;0;0;0
14840;2024-06-03 14:15:00;0;0;0;0
14841;2024-06-03 14:30:00;0;0;0;0
14842;2024-06-03 14:45:00;0;0;0;0
14843;2024-06-03 15:00:00;0;0;0;0
14844;2024-06-03 15:15:00;0;0;0;0
14845;2024-06-03 15:30:00;0;0;0;0
14846;2024-06-03 15:45:00;0;0;0;0
14847;2024-06-03 16:00:00;0;0;0;0
14848;2024-06-03 16:15:00;0;0;0;0
14849;2024-06-03 16:30:00;0;0;0;0
14850;2024-06-03 16:45:00;0;0;0;0
14851;2024-06-03 17:00:00;0;0;0;0
14852;2024-06-03 17:15:00;0;0;0;0
14853;2024-06-03 17:30:00;0;0;0;0
14854;2024-06-03 17:45:00;0;0;0;0
14855;2024-06-03 18:00:00;0;0;0;0
14856;2024-06-03 18:15:00;0;0;0;0
14857;2024-06-03 18:30:00;0;0;0;0
14858;2024-06-03 18:45:00;0;0;0;0
14859;2024-06-03 19:00:00;0;0;0;0
14860;2024-06-03 19:15:00;0;0;0;0
14861;2024-06-03 19:30:00;0;0;0;0
14862;2024-06-03 19:45:00;0;0;0;0
14863;2024-06-03 20:00:00;0;0;0;0
14864;2024-06-03 20:15:00;0;0;0;0
14865;2024-06-03 20:30:00;0;0;0;0
14866;2024-06-03 20:45:00;0;0;0;0
14867;2024-06-03 21:00:00;0;0;0;0
14868;2024-06-03 21:15:00;0;0;0;0
14869;2024-06-03 21:30:00;0;0;0;0
14870;2024-06-03 21:45:00;0;0;0;0
14871;2024-06-03 22:00:00;0;0;0;0
14872;2024-06-03 22:15:00;0;0;0;0
14873;2024-06-03 22:30:00;0;0;0;0
14874;2024-06-03 22:45:00;0;0;0;0
14875;2024-06-03 23:00:00;0;0;0;0
14876;2024-06-03 23:15:00;0;0;0;0
14877;2024-06-03 23:30:00;0;0;0;0
14878;2024-06-03 23:45:00;0;0;0;0
14879;2024-06-04 00:00:00;0;0;0;0
14880;2024-06-04 00:15:00;0;0;0;0
14881;2024-06-04 00:30:00;0;0;0;0
14882;2024-06-04 00:45:00;0;0;0;0
14883;2024-06-04 01:00:00;0;0;0;0
14884;2024-06-04 01:15:00;0;0;0;0
14885;2024-06-04 01:30:00;0;0;0;0
14886;2024-06-04 01:45:00;0;0;0;0
14887;2024-06-04 02:00:00;0;0;0;0
14888;2024-06-04 02:15:00;0;0;0;0
14889;2024-06-04 02:30:00;0;0;0;0
14890;2024-06-04 02:45:00;0;0;0;0
14891;2024-06-04 03:00:00;0;0;0;0
14892;2024-06-04 03:15:00;0;0;0;0
14893;2024-06-04 03:30:00;0;0;0;0
14894;2024-06-04 03:45:00;0;0;0;0
14895;2024-06-04 04:00:00;0;0;0;0
14896;2024-06-04 04:15:00;0;0;0;0
14897;2024-06-04 04:30:00;0;0;0;0
14898;2024-06-04 04:45:00;0;0;0;0
14899;2024-06-04 05:00:00;0;0;0;0
14900;2024-06-04 05:15:00;0;0;0;0
14901;2024-06-04 05:30:00;0;0;0;0
14902;2024-06-04 05:45:00;0;0;0;0
14903;2024-06-04 06:00:00;0;0;0;0
14904;2024-06-04 06:15:00;0;0;0;0
14905;2024-06-04 06:30:00;0;0;0;0
14906;2024-06-04 06:45:00;0;0;0;0
14907;2024-06-04 07:00:00;0;0;0;0
14908;2024-06-04 07:15:00;0;0;0;0
14909;2024-06-04 07:30:00;0;0;0;0
14910;2024-06-04 07:45:00;0;0;0;0
14911;2024-06-04 08:00:00;0;0;0;0
14912;2024-06-04 08:15:00;0;0;0;0
14913;2024-06-04 08:30:00;0;0;0;0
14914;2024-06-04 08:45:00;0;0;0;0
14915;2024-06-04 09:00:00;0;0;0;0
14916;2024-06-04 09:15:00;0;0;0;0
14917;2024-06-04 09:30:00;0;0;0;0
14918;2024-06-04 09:45:00;0;0;0;0
14919;2024-06-04 10:00:00;0;0;0;0
14920;2024-06-04 10:15:00;0;0;0;0
14921;2024-06-04 10:30:00;0;0;0;0
14922;2024-06-04 10:45:00;0;0;0;0
14923;2024-06-04 11:00:00;0;0;0;0
14924;2024-06-04 11:15:00;0;0;0;0
14925;2024-06-04 11:30:00;0;0;0;0
14926;2024-06-04 11:45:00;0;0;0;0
14927;2024-06-04 12:00:00;0;0;0;0
14928;2024-06-04 12:15:00;0;0;0;0
14929;2024-06-04 12:30:00;0;0;0;0
14930;2024-06-04 12:45:00;0;0;0;0
14931;2024-06-04 13:00:00;0;0;0;0
14932;2024-06-04 13:15:00;0;0;0;0
14933;2024-06-04 13:30:00;0;0;0;0
14934;2024-06-04 13:45:00;0;0;0;0
14935;2024-06-04 14:00:00;0;0;0;0
14936;2024-06-04 14:15:00;0;0;0;0
14937;2024-06-04 14:30:00;0;0;0;0
14938;2024-06-04 14:45:00;0;0;0;0
14939;2024-06-04 15:00:00;0;0;0;0
14940;2024-06-04 15:15:00;0;0;0;0
14941;2024-06-04 15:30:00;0;0;0;0
14942;2024-06-04 15:45:00;0;0;0;0
14943;2024-06-04 16:00:00;0;0;0;0
14944;2024-06-04 16:15:00;0;0;0;0
14945;2024-06-04 16:30:00;0;0;0;0
14946;2024-06-04 16:45:00;0;0;0;0
14947;2024-06-04 17:00:00;0;0;0;0
14948;2024-06-04 17:15:00;0;0;0;0
14949;2024-06-04 17:30:00;0;0;0;0
14950;2024-06-04 17:45:00;0;0;0;0
14951;2024-06-04 18:00:00;0;0;0;0
14952;2024-06-04 18:15:00;0;0;0;0
14953;2024-06-04 18:30:00;0;0;0;0
14954;2024-06-04 18:45:00;0;0;0;0
14955;2024-06-04 19:00:00;0;0;0;0
14956;2024-06-04 19:15:00;0;0;0;0
14957;2024-06-04 19:30:00;0;0;0;0
14958;2024-06-04 19:45:00;0;0;0;0
14959;2024-06-04 20:00:00;0;0;0;0
14960;2024-06-04 20:15:00;0;0;0;0
14961;2024-06-04 20:30:00;0;0;0;0
14962;2024-06-04 20:45:00;0;0;0;0
14963;2024-06-04 21:00:00;0;0;0;0
14964;2024-06-04 21:15:00;0;0;0;0
14965;2024-06-04 21:30:00;0;0;0;0
14966;2024-06-04 21:45:00;0;0;0;0
14967;2024-06-04 22:00:00;0;0;0;0
14968;2024-06-04 22:15:00;0;0;0;0
14969;2024-06-04 22:30:00;0;0;0;0
14970;2024-06-04 22:45:00;0;0;0;0
14971;2024-06-04 23:00:00;0;0;0;0
14972;2024-06-04 23:15:00;0;0;0;0
14973;2024-06-04 23:30:00;0;0;0;0
14974;2024-06-04 23:45:00;0;0;0;0
14975;2024-06-05 00:00:00;0;0;0;0
14976;2024-06-05 00:15:00;0;0;0;0
14977;2024-06-05 00:30:00;0;0;0;0
14978;2024-06-05 00:45:00;0;0;0;0
14979;2024-06-05 01:00:00;0;0;0;0
14980;2024-06-05 01:15:00;0;0;0;0
14981;2024-06-05 01:30:00;0;0;0;0
14982;2024-06-05 01:45:00;0;0;0;0
14983;2024-06-05 02:00:00;0;0;0;0
14984;2024-06-05 02:15:00;0;0;0;0
14985;2024-06-05 02:30:00;0;0;0;0
14986;2024-06-05 02:45:00;0;0;0;0
14987;2024-06-05 03:00:00;0;0;0;0
14988;2024-06-05 03:15:00;0;0;0;0
14989;2024-06-05 03:30:00;0;0;0;0
14990;2024-06-05 03:45:00;0;0;0;0
14991;2024-06-05 04:00:00;0;0;0;0
14992;2024-06-05 04:15:00;0;0;0;0
14993;2024-06-05 04:30:00;0;0;0;0
14994;2024-06-05 04:45:00;0;0;0;0
14995;2024-06-05 05:00:00;0;0;0;0
14996;2024-06-05 05:15:00;0;0;0;0
14997;2024-06-05 05:30:00;0;0;0;0
14998;2024-06-05 05:45:00;0;0;0;0
14999;2024-06-05 06:00:00;0;0;0;0
15000;2024-06-05 06:15:00;0;0;0;0
15001;2024-06-05 06:30:00;0;0;0;0
15002;2024-06-05 06:45:00;0;0;0;0
15003;2024-06-05 07:00:00;0;0;0;0
15004;2024-06-05 07:15:00;0;0;0;0
15005;2024-06-05 07:30:00;0;0;0;0
15006;2024-06-05 07:45:00;0;0;0;0
15007;2024-06-05 08:00:00;0;0;0;0
15008;2024-06-05 08:15:00;0;0;0;0
15009;2024-06-05 08:30:00;0;0;0;0
15010;2024-06-05 08:45:00;0;0;0;0
15011;2024-06-05 09:00:00;0;0;0;0
15012;2024-06-05 09:15:00;0;0;0;0
15013;2024-06-05 09:30:00;0;0;0;0
15014;2024-06-05 09:45:00;0;0;0;0
15015;2024-06-05 10:00:00;0;0;0;0
15016;2024-06-05 10:15:00;0;0;0;0
15017;2024-06-05 10:30:00;0;0;0;0
15018;2024-06-05 10:45:00;0;0;0;0
15019;2024-06-05 11:00:00;0;0;0;0
15020;2024-06-05 11:15:00;0;0;0;0
15021;2024-06-05 11:30:00;0;0;0;0
15022;2024-06-05 11:45:00;0;0;0;0
15023;2024-06-05 12:00:00;0;0;0;0
15024;2024-06-05 12:15:00;0;0;0;0
15025;2024-06-05 12:30:00;0;0;0;0
15026;2024-06-05 12:45:00;0;0;0;0
15027;2024-06-05 13:00:00;0;0;0;0
15028;2024-06-05 13:15:00;0;0;0;0
15029;2024-06-05 13:30:00;0;0;0;0
15030;2024-06-05 13:45:00;0;0;0;0
15031;2024-06-05 14:00:00;0;0;0;0
15032;2024-06-05 14:15:00;0;0;0;0
15033;2024-06-05 14:30:00;0;0;0;0
15034;2024-06-05 14:45:00;0;0;0;0
15035;2024-06-05 15:00:00;0;0;0;0
15036;2024-06-05 15:15:00;0;0;0;0
15037;2024-06-05 15:30:00;0;0;0;0
15038;2024-06-05 15:45:00;0;0;0;0
15039;2024-06-05 16:00:00;0;0;0;0
15040;2024-06-05 16:15:00;0;0;0;0
15041;2024-06-05 16:30:00;0;0;0;0
15042;2024-06-05 16:45:00;0;0;0;0
15043;2024-06-05 17:00:00;0;0;0;0
15044;2024-06-05 17:15:00;0;0;0;0
15045;2024-06-05 17:30:00;0;0;0;0
15046;2024-06-05 17:45:00;0;0;0;0
15047;2024-06-05 18:00:00;0;0;0;0
15048;2024-06-05 18:15:00;0;0;0;0
15049;2024-06-05 18:30:00;0;0;0;0
15050;2024-06-05 18:45:00;0;0;0;0
15051;2024-06-05 19:00:00;0;0;0;0
15052;2024-06-05 19:15:00;0;0;0;0
15053;2024-06-05 19:30:00;0;0;0;0
15054;2024-06-05 19:45:00;0;0;0;0
15055;2024-06-05 20:00:00;0;0;0;0
15056;2024-06-05 20:15:00;0;0;0;0
15057;2024-06-05 20:30:00;0;0;0;0
15058;2024-06-05 20:45:00;0;0;0;0
15059;2024-06-05 21:00:00;0;0;0;0
15060;2024-06-05 21:15:00;0;0;0;0
15061;2024-06-05 21:30:00;0;0;0;0
15062;2024-06-05 21:45:00;0;0;0;0
15063;2024-06-05 22:00:00;0;0;0;0
15064;2024-06-05 22:15:00;0;0;0;0
15065;2024-06-05 22:30:00;0;0;0;0
15066;2024-06-05 22:45:00;0;0;0;0
15067;2024-06-05 23:00:00;0;0;0;0
15068;2024-06-05 23:15:00;0;0;0;0
15069;2024-06-05 23:30:00;0;0;0;0
15070;2024-06-05 23:45:00;0;0;0;0
15071;2024-06-06 00:00:00;0;0;0;0
15072;2024-06-06 00:15:00;0;0;0;0
15073;2024-06-06 00:30:00;0;0;0;0
15074;2024-06-06 00:45:00;0;0;0;0
15075;2024-06-06 01:00:00;0;0;0;0
15076;2024-06-06 01:15:00;0;0;0;0
15077;2024-06-06 01:30:00;0;0;0;0
15078;2024-06-06 01:45:00;0;0;0;0
15079;2024-06-06 02:00:00;0;0;0;0
15080;2024-06-06 02:15:00;0;0;0;0
15081;2024-06-06 02:30:00;0;0;0;0
15082;2024-06-06 02:45:00;0;0;0;0
15083;2024-06-06 03:00:00;0;0;0;0
15084;2024-06-06 03:15:00;0;0;0;0
15085;2024-06-06 03:30:00;0;0;0;0
15086;2024-06-06 03:45:00;0;0;0;0
15087;2024-06-06 04:00:00;0;0;0;0
15088;2024-06-06 04:15:00;0;0;0;0
15089;2024-06-06 04:30:00;0;0;0;0
15090;2024-06-06 04:45:00;0;0;0;0
15091;2024-06-06 05:00:00;0;0;0;0
15092;2024-06-06 05:15:00;0;0;0;0
15093;2024-06-06 05:30:00;0;0;0;0
15094;2024-06-06 05:45:00;0;0;0;0
15095;2024-06-06 06:00:00;0;0;0;0
15096;2024-06-06 06:15:00;0;0;0;0
15097;2024-06-06 06:30:00;0;0;0;0
15098;2024-06-06 06:45:00;0;0;0;0
15099;2024-06-06 07:00:00;0;0;0;0
15100;2024-06-06 07:15:00;0;0;0;0
15101;2024-06-06 07:30:00;0;0;0;0
15102;2024-06-06 07:45:00;0;0;0;0
15103;2024-06-06 08:00:00;0;0;0;0
15104;2024-06-06 08:15:00;0;0;0;0
15105;2024-06-06 08:30:00;0;0;0;0
15106;2024-06-06 08:45:00;0;0;0;0
15107;2024-06-06 09:00:00;0;0;0;0
15108;2024-06-06 09:15:00;0;0;0;0
15109;2024-06-06 09:30:00;0;0;0;0
15110;2024-06-06 09:45:00;0;0;0;0
15111;2024-06-06 10:00:00;0;0;0;0
15112;2024-06-06 10:15:00;0;0;0;0
15113;2024-06-06 10:30:00;0;0;0;0
15114;2024-06-06 10:45:00;0;0;0;0
15115;2024-06-06 11:00:00;0;0;0;0
15116;2024-06-06 11:15:00;0;0;0;0
15117;2024-06-06 11:30:00;0;0;0;0
15118;2024-06-06 11:45:00;0;0;0;0
15119;2024-06-06 12:00:00;0;0;0;0
15120;2024-06-06 12:15:00;0;0;0;0
15121;2024-06-06 12:30:00;0;0;0;0
15122;2024-06-06 12:45:00;0;0;0;0
15123;2024-06-06 13:00:00;0;0;0;0
15124;2024-06-06 13:15:00;0;0;0;0
15125;2024-06-06 13:30:00;0;0;0;0
15126;2024-06-06 13:45:00;0;0;0;0
15127;2024-06-06 14:00:00;0;0;0;0
15128;2024-06-06 14:15:00;0;0;0;0
15129;2024-06-06 14:30:00;0;0;0;0
15130;2024-06-06 14:45:00;0;0;0;0
15131;2024-06-06 15:00:00;0;0;0;0
15132;2024-06-06 15:15:00;0;0;0;0
15133;2024-06-06 15:30:00;0;0;0;0
15134;2024-06-06 15:45:00;0;0;0;0
15135;2024-06-06 16:00:00;0;0;0;0
15136;2024-06-06 16:15:00;0;0;0;0
15137;2024-06-06 16:30:00;0;0;0;0
15138;2024-06-06 16:45:00;0;0;0;0
15139;2024-06-06 17:00:00;0;0;0;0
15140;2024-06-06 17:15:00;0;0;0;0
15141;2024-06-06 17:30:00;0;0;0;0
15142;2024-06-06 17:45:00;0;0;0;0
15143;2024-06-06 18:00:00;0;0;0;0
15144;2024-06-06 18:15:00;0;0;0;0
15145;2024-06-06 18:30:00;0;0;0;0
15146;2024-06-06 18:45:00;0;0;0;0
15147;2024-06-06 19:00:00;0;0;0;0
15148;2024-06-06 19:15:00;0;0;0;0
15149;2024-06-06 19:30:00;0;0;0;0
15150;2024-06-06 19:45:00;0;0;0;0
15151;2024-06-06 20:00:00;0;0;0;0
15152;2024-06-06 20:15:00;0;0;0;0
15153;2024-06-06 20:30:00;0;0;0;0
15154;2024-06-06 20:45:00;0;0;0;0
15155;2024-06-06 21:00:00;0;0;0;0
15156;2024-06-06 21:15:00;0;0;0;0
15157;2024-06-06 21:30:00;0;0;0;0
15158;2024-06-06 21:45:00;0;0;0;0
15159;2024-06-06 22:00:00;0;0;0;0
15160;2024-06-06 22:15:00;0;0;0;0
15161;2024-06-06 22:30:00;0;0;0;0
15162;2024-06-06 22:45:00;0;0;0;0
15163;2024-06-06 23:00:00;0;0;0;0
15164;2024-06-06 23:15:00;0;0;0;0
15165;2024-06-06 23:30:00;0;0;0;0
15166;2024-06-06 23:45:00;0;0;0;0
15167;2024-06-07 00:00:00;0;0;0;0
15168;2024-06-07 00:15:00;0;0;0;0
15169;2024-06-07 00:30:00;0;0;0;0
15170;2024-06-07 00:45:00;0;0;0;0
15171;2024-06-07 01:00:00;0;0;0;0
15172;2024-06-07 01:15:00;0;0;0;0
15173;2024-06-07 01:30:00;0;0;0;0
15174;2024-06-07 01:45:00;0;0;0;0
15175;2024-06-07 02:00:00;0;0;0;0
15176;2024-06-07 02:15:00;0;0;0;0
15177;2024-06-07 02:30:00;0;0;0;0
15178;2024-06-07 02:45:00;0;0;0;0
15179;2024-06-07 03:00:00;0;0;0;0
15180;2024-06-07 03:15:00;0;0;0;0
15181;2024-06-07 03:30:00;0;0;0;0
15182;2024-06-07 03:45:00;0;0;0;0
15183;2024-06-07 04:00:00;0;0;0;0
15184;2024-06-07 04:15:00;0;0;0;0
15185;2024-06-07 04:30:00;0;0;0;0
15186;2024-06-07 04:45:00;0;0;0;0
15187;2024-06-07 05:00:00;0;0;0;0
15188;2024-06-07 05:15:00;0;0;0;0
15189;2024-06-07 05:30:00;0;0;0;0
15190;2024-06-07 05:45:00;0;0;0;0
15191;2024-06-07 06:00:00;0;0;0;0
15192;2024-06-07 06:15:00;0;0;0;0
15193;2024-06-07 06:30:00;0;0;0;0
15194;2024-06-07 06:45:00;0;0;0;0
15195;2024-06-07 07:00:00;0;0;0;0
15196;2024-06-07 07:15:00;0;0;0;0
15197;2024-06-07 07:30:00;0;0;0;0
15198;2024-06-07 07:45:00;0;0;0;0
15199;2024-06-07 08:00:00;0;0;0;0
15200;2024-06-07 08:15:00;0;0;0;0
